image_name,brightness,contrast,sharpness
vid_000113_frame0000001.jpg,130.2211507,58.10043795,10792.39252
vid_000113_frame0000002.jpg,129.9874674,58.11539832,10628.42003
vid_000113_frame0000003.jpg,129.1563772,58.0219433,10789.50396
vid_000113_frame0000004.jpg,141.4931335,60.87241352,11179.39969
vid_000113_frame0000005.jpg,145.3167826,60.76845795,10512.88879
vid_000113_frame0000006.jpg,156.0859324,47.13598641,10463.12694
vid_000113_frame0000007.jpg,162.3025258,48.68411603,16604.66398
vid_000113_frame0000008.jpg,165.7984517,46.10703151,9788.083379
vid_000113_frame0000009.jpg,168.6888682,48.42398305,10462.89286
vid_000113_frame0000010.jpg,164.7201538,55.85208253,18180.94492
vid_000113_frame0000011.jpg,163.9317118,54.96877735,16940.84813
vid_000113_frame0000012.jpg,163.9061635,55.40198308,17982.52184
vid_000113_frame0000013.jpg,163.8279368,54.95605138,16875.31928
vid_000113_frame0000014.jpg,151.5295715,56.32573398,14820.06746
vid_000113_frame0000015.jpg,154.7056681,57.44773226,15369.18186
vid_000113_frame0000016.jpg,155.1659037,56.62705354,14345.50865
vid_000113_frame0000017.jpg,155.1701813,54.82857626,12665.66122
vid_000113_frame0000018.jpg,156.7428182,47.8410321,8535.213017
vid_000113_frame0000019.jpg,157.2983602,46.84993244,7786.139436
vid_000113_frame0000020.jpg,157.3772481,47.18690099,7827.382864
vid_000113_frame0000021.jpg,156.1830597,52.15142667,10106.40226
vid_000113_frame0000022.jpg,154.6731313,57.19979584,15581.14356
vid_000113_frame0000023.jpg,154.6731517,58.53212425,17034.32718
vid_000113_frame0000024.jpg,154.4743195,59.48694056,19204.86487
vid_000114_frame0000009.jpg,123.5568085,69.82289759,25514.44245
vid_000114_frame0000018.jpg,123.6387126,70.4566241,27175.6776
vid_000114_frame0000021.jpg,123.6761322,70.08049987,26297.03889
vid_000114_frame0000025.jpg,125.3833415,70.04255968,26989.5137
vid_000114_frame0000030.jpg,128.2277527,71.36520355,31452.92364
vid_000114_frame0000031.jpg,128.8946381,71.3712359,30891.37284
vid_000114_frame0000034.jpg,130.3943736,71.61348415,33211.66998
vid_000114_frame0000036.jpg,128.4876251,67.99943998,29621.05545
vid_000114_frame0000037.jpg,134.0156301,72.80901352,42819.31769
vid_000114_frame0000038.jpg,134.0725199,75.13165447,46902.23867
vid_000114_frame0000039.jpg,134.1525675,75.86384344,49419.65061
vid_000114_frame0000042.jpg,130.7441406,76.2414423,55629.84873
vid_000114_frame0000046.jpg,131.3168488,75.23525539,51623.47081
vid_000114_frame0000049.jpg,131.8278707,75.94606088,55051.80432
vid_000114_frame0000052.jpg,125.1053416,64.1468198,20661.23992
vid_000114_frame0000053.jpg,126.532664,66.51214513,18141.16372
vid_000114_frame0000054.jpg,128.3595378,67.66559079,25237.63307
vid_000114_frame0000056.jpg,116.2958679,40.94662458,19415.4272
vid_000114_frame0000057.jpg,118.905894,31.65494651,9951.310448
vid_000114_frame0000058.jpg,120.2269135,33.07325995,13111.19571
vid_000114_frame0000059.jpg,119.924998,32.77923615,12326.93598
vid_000114_frame0000060.jpg,117.6073608,27.64296922,8024.000647
vid_000114_frame0000061.jpg,117.7867839,27.78767454,8467.75148
vid_000114_frame0000062.jpg,118.830368,27.98716256,8856.801999
vid_000115_frame0000007.jpg,112.1871338,53.5842626,19508.06449
vid_000115_frame0000010.jpg,105.3656718,43.49488434,14072.94651
vid_000115_frame0000013.jpg,106.2816925,44.70374088,13778.7644
vid_000115_frame0000018.jpg,104.4980418,53.31292098,18498.04547
vid_000115_frame0000033.jpg,110.6288656,56.51071727,21014.41654
vid_000115_frame0000038.jpg,107.4332326,43.96667395,8598.945398
vid_000115_frame0000048.jpg,119.8589325,62.47196501,23644.34097
vid_000116_frame0000006.jpg,98.33055623,31.20398021,10398.54875
vid_000116_frame0000010.jpg,98.92554728,31.15588188,10497.42605
vid_000116_frame0000013.jpg,97.32814026,31.65627081,10470.11313
vid_000116_frame0000015.jpg,96.82336426,32.13951816,10724.12744
vid_000116_frame0000022.jpg,96.2322642,32.64816243,10809.42369
vid_000116_frame0000027.jpg,95.2896932,33.530813,11012.33354
vid_000116_frame0000028.jpg,95.38586934,34.0665575,11204.75742
vid_000116_frame0000033.jpg,104.1354065,41.23310837,11283.17578
vid_000116_frame0000034.jpg,99.53347778,39.42365117,10860.06494
vid_000116_frame0000036.jpg,100.2030487,39.49129104,10962.1881
vid_000116_frame0000042.jpg,101.5757802,39.92600673,10844.89162
vid_000116_frame0000046.jpg,101.4855143,39.8365776,10561.61178
vid_000116_frame0000048.jpg,101.0225576,39.70147898,10642.79265
vid_000116_frame0000054.jpg,98.80578105,41.39788823,11495.48612
vid_000116_frame0000064.jpg,99.83066813,43.05580295,13305.72729
vid_000117_frame0000001.jpg,111.8902384,30.53598396,8722.743392
vid_000117_frame0000002.jpg,112.350825,30.33121325,8639.773835
vid_000117_frame0000003.jpg,111.9616038,31.04839175,9405.604825
vid_000117_frame0000004.jpg,111.4787089,31.98225188,10618.953
vid_000117_frame0000006.jpg,112.1020915,31.38105744,9901.636204
vid_000117_frame0000007.jpg,115.0945791,31.35283311,9912.632694
vid_000117_frame0000008.jpg,115.5878499,32.79377525,11142.79276
vid_000117_frame0000009.jpg,114.3311971,32.36310623,10806.89601
vid_000117_frame0000015.jpg,114.1812236,32.20799252,10948.04121
vid_000117_frame0000021.jpg,113.5287272,32.73595982,11525.59551
vid_000117_frame0000022.jpg,113.6097717,32.81248426,11742.80418
vid_000117_frame0000023.jpg,113.8562063,32.57810719,11504.0329
vid_000117_frame0000024.jpg,113.0660553,32.28493775,11045.43179
vid_000117_frame0000025.jpg,111.7695719,31.4159494,10234.49316
vid_000118_frame0000001.jpg,95.14827474,34.88102304,9392.15712
vid_000118_frame0000005.jpg,93.78782654,34.24739263,9152.855638
vid_000118_frame0000008.jpg,97.09633891,34.6353273,9314.640342
vid_000118_frame0000010.jpg,98.52720133,34.8061765,9204.704631
vid_000118_frame0000012.jpg,96.51065063,34.73828672,9383.791455
vid_000118_frame0000014.jpg,93.46145121,34.0686252,9312.764015
vid_000118_frame0000018.jpg,99.38003031,34.89178685,9375.715792
vid_000118_frame0000019.jpg,100.2425995,35.22642401,9207.619039
vid_000118_frame0000021.jpg,97.32129415,34.90336181,9238.532778
vid_000118_frame0000024.jpg,92.31151326,34.41606338,9191.283497
vid_000118_frame0000026.jpg,88.88412984,33.81043304,8901.524691
vid_000118_frame0000028.jpg,89.59439596,33.91341236,9025.175743
vid_000118_frame0000029.jpg,88.95830282,33.68528471,8909.65714
vid_000118_frame0000031.jpg,88.49088033,33.72934584,8950.044737
vid_000118_frame0000036.jpg,85.30305481,33.25770224,8720.947573
vid_000118_frame0000037.jpg,85.59599813,33.47340409,8784.702665
vid_000118_frame0000038.jpg,85.66324361,33.13653484,8827.98224
vid_000118_frame0000039.jpg,85.90358988,33.27378523,8791.48852
vid_000119_frame0000002.jpg,128.6227061,31.87382824,9260.485348
vid_000119_frame0000005.jpg,129.1621195,32.67419969,10245.83442
vid_000119_frame0000006.jpg,129.6980794,32.9724416,10040.30875
vid_000119_frame0000007.jpg,129.9625804,33.51825044,10658.13972
vid_000119_frame0000009.jpg,129.482549,33.40667906,10553.76649
vid_000119_frame0000011.jpg,129.2306824,33.4408945,10626.40085
vid_000119_frame0000012.jpg,128.6069082,33.64820478,10876.96816
vid_000119_frame0000013.jpg,123.3320872,31.24596073,9636.329195
vid_000119_frame0000014.jpg,124.0259654,31.98215356,10029.83332
vid_000119_frame0000015.jpg,124.5127106,32.07682449,10144.58189
vid_000120_frame0000001.jpg,115.0143789,48.07611673,15506.70124
vid_000120_frame0000002.jpg,114.9458059,47.70929295,14963.52836
vid_000120_frame0000003.jpg,113.598938,48.27968418,15133.20277
vid_000120_frame0000004.jpg,111.6907501,49.74736746,15657.05752
vid_000120_frame0000005.jpg,109.0922038,49.68363334,15804.60972
vid_000120_frame0000007.jpg,107.7594503,49.3848668,16498.67931
vid_000120_frame0000008.jpg,108.4804433,50.27076248,16947.19369
vid_000120_frame0000012.jpg,108.6946309,49.58459695,17554.49915
vid_000120_frame0000013.jpg,108.5124054,49.8654318,18185.9223
vid_000120_frame0000015.jpg,107.4419912,50.39810963,18793.33422
vid_000120_frame0000017.jpg,112.6617076,48.61326073,18131.92121
vid_000120_frame0000018.jpg,114.5406342,45.43609185,16327.2076
vid_000120_frame0000019.jpg,116.4971466,45.40461948,14516.78906
vid_000121_frame0000001.jpg,115.9187978,64.6501306,25242.28632
vid_000121_frame0000002.jpg,116.2503408,64.40928629,24233.91363
vid_000121_frame0000003.jpg,118.9296672,63.0378472,23754.72231
vid_000121_frame0000004.jpg,118.2254842,62.00520622,23825.33133
vid_000121_frame0000007.jpg,112.6115011,56.70588014,18742.67226
vid_000121_frame0000008.jpg,117.276001,59.51721323,21603.35579
vid_000121_frame0000009.jpg,117.3436941,55.72998192,17895.51915
vid_000121_frame0000011.jpg,115.0301921,49.4206843,15413.99061
vid_000121_frame0000017.jpg,122.8488057,43.74601054,11511.09552
vid_000121_frame0000020.jpg,124.1200765,43.31609651,10956.66455
vid_000121_frame0000023.jpg,123.9102631,44.32063336,11720.65735
vid_000121_frame0000029.jpg,126.7855581,48.2904325,13535.00215
vid_000121_frame0000031.jpg,122.950414,48.97017917,14536.60817
vid_000121_frame0000032.jpg,122.6140544,48.62734075,14291.62115
vid_000122_frame0000004.jpg,128.4083303,66.06645432,9732.464874
vid_000122_frame0000005.jpg,128.4702657,65.96739833,10386.34244
vid_000122_frame0000007.jpg,126.5841217,65.42057044,10600.23414
vid_000122_frame0000010.jpg,116.3315023,59.19248968,9507.970368
vid_000122_frame0000014.jpg,125.7070669,62.19122408,10181.29837
vid_000122_frame0000017.jpg,125.9035339,62.4383552,10227.92747
vid_000122_frame0000018.jpg,125.4681905,62.41567786,10354.82454
vid_000122_frame0000019.jpg,125.8962758,62.06908603,9895.613167
vid_000122_frame0000020.jpg,125.5640259,62.15416681,10146.20329
vid_000122_frame0000021.jpg,125.7828725,62.120628,10075.82722
vid_000122_frame0000023.jpg,126.2346751,62.13722946,10023.54217
vid_000122_frame0000033.jpg,126.1542714,62.07865887,9867.17024
vid_000122_frame0000037.jpg,136.041687,66.42817623,10164.89814
vid_000122_frame0000038.jpg,129.7103526,65.92549909,10837.55082
vid_000122_frame0000039.jpg,127.9589742,65.88742441,10831.78309
vid_000122_frame0000041.jpg,128.1564891,65.84117345,10706.0552
vid_000122_frame0000043.jpg,128.3765818,65.72451305,10500.41846
vid_000122_frame0000045.jpg,128.0450389,65.75846633,10496.28363
vid_000122_frame0000046.jpg,128.2247467,65.65652254,10212.3684
vid_000122_frame0000049.jpg,128.5658671,65.68389714,10292.16567
vid_000122_frame0000050.jpg,128.2959391,65.8567156,10599.73698
vid_000122_frame0000051.jpg,128.3055216,65.87157491,10652.07027
vid_000122_frame0000053.jpg,128.239507,65.90161239,10673.22241
vid_000122_frame0000054.jpg,127.7008464,65.98723375,10829.21799
vid_000122_frame0000056.jpg,128.0324809,65.85316574,10595.06854
vid_000122_frame0000057.jpg,128.0124919,66.02023796,10948.5191
vid_000122_frame0000058.jpg,127.9114532,65.92469343,10911.46229
vid_000122_frame0000060.jpg,128.1536916,65.78389149,10787.41034
vid_000122_frame0000061.jpg,127.9696299,65.78603172,10631.20517
vid_000122_frame0000062.jpg,128.0021261,65.53887373,10655.966
vid_000122_frame0000064.jpg,127.8416799,65.75307795,10838.02724
vid_000122_frame0000065.jpg,127.8779755,65.74407698,10951.42112
vid_000122_frame0000066.jpg,128.0633138,65.55125041,10567.76189
vid_000122_frame0000067.jpg,128.616272,65.50489645,10723.43786
vid_000122_frame0000068.jpg,128.5738475,65.8204182,10576.17563
vid_000122_frame0000069.jpg,128.461441,65.73097237,10300.22199
vid_000122_frame0000072.jpg,127.9044444,66.07932523,10708.00238
vid_000122_frame0000075.jpg,127.1916707,65.7173067,10654.78198
vid_000122_frame0000076.jpg,129.3278351,65.93047317,9876.936267
vid_000122_frame0000077.jpg,129.4150187,66.34262401,10540.72617
vid_000122_frame0000078.jpg,128.3977865,65.89524211,10459.53519
vid_000122_frame0000079.jpg,126.6207479,64.76885435,10474.08934
vid_000122_frame0000080.jpg,134.7904002,67.73549849,10467.33963
vid_000122_frame0000081.jpg,133.6373088,72.24936153,15323.15464
vid_000122_frame0000082.jpg,126.2073415,72.65233562,15514.333
vid_000122_frame0000083.jpg,118.5682576,74.18474653,16553.31017
vid_000122_frame0000084.jpg,115.8656362,74.41331349,17137.89728
vid_000122_frame0000085.jpg,118.6662852,72.46885176,17054.92952
vid_000122_frame0000087.jpg,119.8704936,73.49639228,20264.66898
vid_000123_frame0000003.jpg,121.6649475,54.23809181,8475.871102
vid_000123_frame0000004.jpg,113.4950663,60.87830221,9438.50245
vid_000123_frame0000005.jpg,111.6337229,60.2941138,9513.197631
vid_000123_frame0000006.jpg,110.7654826,59.94045078,9072.054199
vid_000123_frame0000007.jpg,110.4608307,59.94501325,9447.924972
vid_000123_frame0000008.jpg,110.7905986,60.53700293,9556.050765
vid_000123_frame0000009.jpg,112.9382935,60.9763421,9110.996104
vid_000123_frame0000010.jpg,112.733134,61.49650039,9703.942978
vid_000123_frame0000011.jpg,112.2111867,60.91514223,9373.419607
vid_000123_frame0000012.jpg,110.2642314,60.49428551,9589.237365
vid_000123_frame0000013.jpg,127.2306468,63.57881595,9080.302868
vid_000123_frame0000014.jpg,131.0078176,58.62799949,9164.61527
vid_000123_frame0000015.jpg,125.958313,54.46065603,9161.405913
vid_000123_frame0000016.jpg,124.6999156,52.02780124,8991.562819
vid_000123_frame0000017.jpg,125.3805237,51.97578735,9425.050545
vid_000123_frame0000018.jpg,121.2458242,52.20979128,9795.858973
vid_000123_frame0000019.jpg,121.0555725,51.96101869,9321.909245
vid_000123_frame0000020.jpg,119.9474742,52.05714683,10051.61872
vid_000123_frame0000021.jpg,120.8392181,51.9336567,9736.125401
vid_000123_frame0000022.jpg,120.528361,52.44523113,9977.133085
vid_000123_frame0000031.jpg,124.4729818,54.53367384,9345.339308
vid_000123_frame0000032.jpg,122.2909393,53.97841255,9834.782884
vid_000123_frame0000033.jpg,119.1331075,53.03676086,9311.940677
vid_000123_frame0000034.jpg,113.6776937,51.87370693,9403.316558
vid_000123_frame0000035.jpg,116.2419688,53.14273074,9066.351978
vid_000123_frame0000036.jpg,117.7622528,53.34493012,8692.133356
vid_000123_frame0000037.jpg,119.6911672,53.86664414,9191.27888
vid_000123_frame0000038.jpg,123.8878428,54.76481671,9249.687754
vid_000123_frame0000039.jpg,126.0043691,54.81680302,8698.526456
vid_000123_frame0000040.jpg,124.1851247,54.42624665,8987.57201
vid_000123_frame0000041.jpg,122.3690694,53.63349813,8742.764633
vid_000123_frame0000042.jpg,121.0711924,53.97046723,8818.486766
vid_000123_frame0000045.jpg,119.1559804,55.09670793,8760.03769
vid_000123_frame0000046.jpg,120.2189331,54.54718263,8556.160377
vid_000124_frame0000001.jpg,73.43067424,37.5195642,7933.343945
vid_000124_frame0000002.jpg,73.61709595,37.56705798,7740.094023
vid_000124_frame0000003.jpg,74.3139801,37.83191063,7895.884455
vid_000124_frame0000004.jpg,74.505071,37.65826837,7450.010483
vid_000124_frame0000005.jpg,74.97088114,37.85577343,7563.167145
vid_000124_frame0000006.jpg,75.29494222,38.2841233,7449.493359
vid_000124_frame0000007.jpg,75.26385498,38.01433616,7522.451311
vid_000124_frame0000008.jpg,74.93196615,38.02360524,7624.021681
vid_000124_frame0000009.jpg,75.3247935,38.15425274,7596.199881
vid_000124_frame0000010.jpg,75.30919393,38.83918276,7935.774816
vid_000124_frame0000011.jpg,75.27003988,38.38079446,7543.746177
vid_000125_frame0000002.jpg,93.165212,39.55923293,9321.766629
vid_000125_frame0000003.jpg,93.33322652,39.88903751,9264.003012
vid_000125_frame0000004.jpg,95.46199544,41.19098019,9317.103282
vid_000125_frame0000005.jpg,99.12836711,43.09534254,9416.451137
vid_000125_frame0000006.jpg,101.9412537,44.18217656,9537.501511
vid_000125_frame0000007.jpg,99.98523966,43.72580462,9194.688774
vid_000125_frame0000008.jpg,98.22589111,43.15492949,9455.929208
vid_000125_frame0000009.jpg,95.57065837,41.81742306,9341.253838
vid_000125_frame0000010.jpg,94.41156514,41.87657998,9477.113949
vid_000125_frame0000011.jpg,95.97460429,42.66004282,9297.039407
vid_000125_frame0000012.jpg,98.90247091,44.6656928,9668.014959
vid_000125_frame0000013.jpg,103.525706,46.71854446,9355.894421
vid_000125_frame0000014.jpg,102.0203196,47.63414114,9532.625644
vid_000125_frame0000015.jpg,101.9499105,48.3026911,9118.949861
vid_000125_frame0000016.jpg,102.1952515,48.31998328,8944.895966
vid_000125_frame0000017.jpg,102.1300913,48.93409416,9206.241882
vid_000125_frame0000018.jpg,101.6062724,48.98301005,9185.593312
vid_000125_frame0000019.jpg,99.15220133,47.40614,8891.526913
vid_000125_frame0000020.jpg,95.14907328,44.70918568,9214.152255
vid_000125_frame0000021.jpg,96.11547343,43.72884751,9328.465378
vid_000125_frame0000022.jpg,95.45068359,42.69810205,9509.244382
vid_000125_frame0000023.jpg,94.62035116,41.40488956,9648.653979
vid_000125_frame0000024.jpg,94.04122416,40.17576263,9656.829864
vid_000125_frame0000025.jpg,93.62209574,39.86610759,9486.222248
vid_000125_frame0000026.jpg,93.47777303,39.18757871,9425.948815
vid_000126_frame0000001.jpg,104.1828156,47.15268586,9322.151719
vid_000126_frame0000002.jpg,104.3410848,46.44292176,9076.538187
vid_000126_frame0000003.jpg,104.0372925,45.48871674,9316.97032
vid_000126_frame0000004.jpg,103.4884745,45.20351566,9563.100057
vid_000126_frame0000005.jpg,104.1632385,44.81998675,9664.417116
vid_000126_frame0000006.jpg,103.8592326,44.01394872,9593.457029
vid_000126_frame0000007.jpg,101.7113546,42.96725384,9589.345689
vid_000126_frame0000008.jpg,101.8218282,43.00834579,9740.632488
vid_000126_frame0000009.jpg,103.1304474,42.96215157,9636.991435
vid_000126_frame0000010.jpg,104.2134857,44.46849061,10014.98209
vid_000126_frame0000011.jpg,107.1164093,45.64327036,9853.475644
vid_000126_frame0000012.jpg,113.2737885,49.0418074,9354.156015
vid_000126_frame0000016.jpg,110.9110362,51.01889122,9412.37619
vid_000126_frame0000017.jpg,112.0918783,52.2529999,9534.510765
vid_000126_frame0000018.jpg,111.1230977,51.05134754,9849.855021
vid_000126_frame0000019.jpg,116.0649719,50.59000044,9346.868288
vid_000126_frame0000020.jpg,119.0376943,50.73202089,11110.25357
vid_000126_frame0000021.jpg,113.8917084,47.54506547,9937.670436
vid_000126_frame0000022.jpg,113.3929291,47.68681728,10341.55623
vid_000126_frame0000023.jpg,111.2785238,45.20736558,9719.037989
vid_000126_frame0000024.jpg,109.4758199,45.48222205,10339.61732
vid_000126_frame0000026.jpg,108.7890981,46.37847596,10227.77877
vid_000127_frame0000002.jpg,100.7038523,33.42690854,9192.937369
vid_000127_frame0000003.jpg,99.11410014,33.3145776,9281.858034
vid_000127_frame0000004.jpg,99.88522339,33.43556537,9244.531104
vid_000127_frame0000005.jpg,99.94318644,33.34203688,9379.930222
vid_000127_frame0000006.jpg,99.88402812,33.33576957,9451.485396
vid_000127_frame0000007.jpg,100.3223979,33.77430543,9497.549975
vid_000127_frame0000008.jpg,99.81580098,33.86725435,9518.059431
vid_000127_frame0000009.jpg,101.3368734,33.55414076,9019.983693
vid_000127_frame0000010.jpg,101.5698751,33.72486797,9322.593889
vid_000127_frame0000038.jpg,105.0480448,38.71006599,9319.866299
vid_000127_frame0000039.jpg,99.47756958,35.56372047,8932.052761
vid_000127_frame0000040.jpg,99.71575419,34.20648458,9284.030495
vid_000127_frame0000041.jpg,101.6842753,33.70093273,9184.114624
vid_000127_frame0000042.jpg,101.1904144,33.81265948,9139.156402
vid_000127_frame0000043.jpg,100.3636983,33.73343833,9483.76968
vid_000127_frame0000044.jpg,100.8636322,34.12131778,9394.958214
vid_000127_frame0000045.jpg,101.3323364,34.39491515,9599.965252
vid_000128_frame0000005.jpg,126.6167399,41.34473151,8678.784316
vid_000128_frame0000006.jpg,130.7009176,44.35132634,8485.83059
vid_000128_frame0000007.jpg,136.027003,46.71485772,8281.023067
vid_000128_frame0000008.jpg,136.4992574,43.71512432,8381.828079
vid_000128_frame0000009.jpg,137.0790456,42.40871176,8340.6507
vid_000128_frame0000010.jpg,134.7126109,41.08431269,8679.720752
vid_000128_frame0000011.jpg,130.0262909,39.63361773,8927.290605
vid_000128_frame0000012.jpg,128.6602987,39.63051743,9069.675378
vid_000128_frame0000013.jpg,128.3150126,39.010772,8747.652751
vid_000128_frame0000014.jpg,128.8253276,39.44301692,8792.593118
vid_000128_frame0000015.jpg,128.7639516,39.20881415,8692.656905
vid_000128_frame0000016.jpg,123.4723256,38.89281671,8764.294852
vid_000128_frame0000017.jpg,114.9454041,40.2934928,9447.957217
vid_000128_frame0000018.jpg,113.4649099,41.86019006,9702.154209
vid_000128_frame0000019.jpg,113.7999217,42.93543527,9356.29567
vid_000130_frame0000001.jpg,113.0262655,33.64658533,9358.366748
vid_000130_frame0000002.jpg,113.7151286,33.52590282,9107.76598
vid_000130_frame0000003.jpg,115.8522441,34.47495158,9192.145284
vid_000130_frame0000004.jpg,116.4121653,34.67518984,9228.387682
vid_000130_frame0000005.jpg,112.8544871,33.64861088,8905.705561
vid_000130_frame0000006.jpg,104.2426249,31.73592518,8945.187833
vid_000130_frame0000007.jpg,103.9761047,31.55318903,9024.198009
vid_000130_frame0000008.jpg,102.6937256,31.12274573,9173.267195
vid_000130_frame0000009.jpg,104.1064809,31.62109977,9167.55571
vid_000130_frame0000010.jpg,106.3015238,32.27543036,9174.818669
vid_000130_frame0000011.jpg,108.2704976,32.59227002,8837.826662
vid_000130_frame0000012.jpg,108.0008138,31.63164899,9118.002002
vid_000130_frame0000013.jpg,108.4283396,32.17302326,8946.076349
vid_000130_frame0000014.jpg,109.2194265,32.77548529,9241.152736
vid_000130_frame0000015.jpg,110.5228678,33.88175818,9075.424245
vid_000130_frame0000016.jpg,112.6050669,34.01299932,8972.427885
vid_000130_frame0000017.jpg,117.4803416,33.92159566,8898.303327
vid_000130_frame0000018.jpg,115.5399373,33.3845264,9113.693511
vid_000130_frame0000019.jpg,113.8846842,33.33313514,9010.82474
vid_000130_frame0000020.jpg,111.8137004,32.5314317,8816.550563
vid_000130_frame0000021.jpg,111.7790324,33.67878034,8507.482082
vid_000130_frame0000022.jpg,109.4332682,33.0676249,8883.536802
vid_000130_frame0000023.jpg,108.7481028,33.66349061,9106.480004
vid_000130_frame0000024.jpg,107.684082,33.48042566,9394.200242
vid_000130_frame0000025.jpg,107.0903575,33.86206061,9432.991464
vid_000130_frame0000026.jpg,105.9372762,34.06687055,9587.163444
vid_000130_frame0000027.jpg,108.2561544,35.18303693,9484.700291
vid_000131_frame0000001.jpg,100.9042155,32.18343391,9325.039184
vid_000131_frame0000002.jpg,102.2646179,31.75724049,8993.210928
vid_000131_frame0000003.jpg,102.1703695,32.04158936,9038.141826
vid_000131_frame0000004.jpg,102.0693105,32.13771247,9185.119351
vid_000131_frame0000005.jpg,102.6754456,32.72605088,9392.211053
vid_000131_frame0000006.jpg,104.0164185,33.09673204,9567.118569
vid_000131_frame0000007.jpg,103.9952494,33.56043221,9740.959442
vid_000131_frame0000008.jpg,103.7038015,33.52317592,9861.037529
vid_000131_frame0000009.jpg,104.7724559,33.527617,9754.432552
vid_000131_frame0000010.jpg,103.745814,33.88667905,10487.62646
vid_000131_frame0000011.jpg,105.6048686,34.01259408,10127.56287
vid_000131_frame0000012.jpg,108.4052022,35.73156655,10371.46999
vid_000131_frame0000013.jpg,110.9974365,38.55249373,10791.69323
vid_000131_frame0000014.jpg,111.0630595,40.6344041,12319.69905
vid_000131_frame0000015.jpg,107.7616882,37.26440207,11375.92938
vid_000131_frame0000016.jpg,104.8240255,35.08822134,10508.2035
vid_000131_frame0000017.jpg,105.0714111,33.699255,10155.03113
vid_000131_frame0000018.jpg,105.0755514,32.63523763,9507.03134
vid_000131_frame0000019.jpg,106.8080139,32.79712587,9149.7811
vid_000131_frame0000020.jpg,107.3666382,33.21808802,9407.459867
vid_000131_frame0000021.jpg,108.4580536,33.34735922,9147.892956
vid_000131_frame0000022.jpg,107.0753174,32.31746513,8998.349698
vid_000131_frame0000023.jpg,105.5086009,31.49541876,9103.708501
vid_000131_frame0000024.jpg,104.7172597,31.77258617,9508.337275
vid_000131_frame0000025.jpg,106.2449544,31.5833019,9158.982124
vid_000131_frame0000026.jpg,108.8281301,31.97876157,9111.286795
vid_000131_frame0000027.jpg,109.5811412,32.3797159,8925.825729
vid_000131_frame0000028.jpg,110.5259603,32.9920114,8836.671584
vid_000132_frame0000001.jpg,127.8897654,44.06792535,9862.789094
vid_000132_frame0000002.jpg,128.5963338,44.6986785,9160.037243
vid_000132_frame0000003.jpg,127.9244944,45.01087843,9257.539353
vid_000132_frame0000004.jpg,124.9493815,44.87946528,9573.002994
vid_000132_frame0000005.jpg,117.820694,43.05825443,9692.448035
vid_000132_frame0000006.jpg,115.2074127,42.66335118,10416.53268
vid_000132_frame0000007.jpg,117.1180115,42.69521457,11179.27905
vid_000132_frame0000008.jpg,118.0644684,42.95899344,11770.27028
vid_000132_frame0000009.jpg,119.58874,42.7658324,11389.46383
vid_000132_frame0000010.jpg,116.1920624,42.99480794,13087.22493
vid_000132_frame0000011.jpg,111.3754934,41.40366456,13570.26185
vid_000132_frame0000012.jpg,109.965093,40.57783278,14506.0358
vid_000132_frame0000013.jpg,111.2082214,39.59170291,13924.29121
vid_000132_frame0000017.jpg,117.4257406,41.9923888,14836.58279
vid_000132_frame0000018.jpg,115.0854238,42.11298784,15358.75107
vid_000132_frame0000019.jpg,113.4380086,41.02254706,13435.46415
vid_000132_frame0000020.jpg,109.4688924,41.18139021,14257.42586
vid_000132_frame0000021.jpg,111.3445994,40.46383623,13134.09102
vid_000132_frame0000022.jpg,114.8160604,42.73579846,14305.91157
vid_000132_frame0000023.jpg,120.629186,45.35463226,15959.39782
vid_000132_frame0000024.jpg,121.3267059,47.09601453,17118.85493
vid_000132_frame0000025.jpg,120.5422312,45.6777824,14405.59184
vid_000132_frame0000026.jpg,120.1700795,44.12731303,13798.85302
vid_000132_frame0000027.jpg,116.2317251,42.12414126,13364.04512
vid_000132_frame0000028.jpg,114.3144786,42.33941525,14037.09672
vid_000132_frame0000029.jpg,113.3175557,40.84629766,11382.82468
vid_000132_frame0000030.jpg,111.8521525,39.1609881,11235.99525
vid_000132_frame0000031.jpg,112.303009,38.56331422,11126.82639
vid_000132_frame0000032.jpg,114.8304647,40.8978834,13246.56541
vid_000132_frame0000033.jpg,117.6738688,42.49108485,14182.08089
vid_000132_frame0000034.jpg,115.4841207,42.30948885,14598.75445
vid_000132_frame0000035.jpg,110.0624186,40.71396509,13172.87564
vid_000132_frame0000036.jpg,108.5295919,38.76350321,12110.37342
vid_000132_frame0000037.jpg,111.3116455,40.50669729,12956.70203
vid_000132_frame0000038.jpg,115.9730886,44.12868677,14631.17194
vid_000132_frame0000039.jpg,124.2472585,49.92743845,19187.15807
vid_000132_frame0000042.jpg,118.6191813,49.24860863,15153.8551
vid_000132_frame0000043.jpg,109.374232,44.46712581,13009.68172
vid_000132_frame0000052.jpg,110.3795268,42.33260734,9823.350052
vid_000132_frame0000053.jpg,115.1585134,42.27311209,11159.24144
vid_000132_frame0000054.jpg,120.4209442,44.29811754,11561.02931
vid_000132_frame0000055.jpg,132.4514058,48.93904691,11156.32853
vid_000132_frame0000056.jpg,126.8743744,48.09274932,11076.04615
vid_000132_frame0000057.jpg,117.2136332,44.81413126,11592.83156
vid_000132_frame0000058.jpg,115.1494293,42.86282724,11648.93188
